fruB,NP_416674.1,2262364,2263495,-1,fructose-specific PTS multiphosphoryl transfer protein FruB
setB,NP_416675.1,2263862,2265044,1,sugar exporter SetB
yeiW,YP_588461.1,2265040,2265295,-1,PF03692 putative metal-chelating domain-containing protein YeiW
yeiP,NP_416676.4,2265449,2266022,1,elongation factor P family protein
yeiQ,NP_416677.1,2266244,2267711,1,putative dehydrogenase: NAD-dependent
yeiR,NP_416678.1,2267828,2268815,1,zinc-binding GTPase YeiR
lpxT,NP_416679.4,2268853,2269567,1,Kdo2-lipid A phosphotransferase
mepS,NP_416680.1,2269978,2270545,1,peptidoglycan DD-endopeptidase/peptidoglycan LD-carboxypeptidase
pdeN,NP_416681.1,2270725,2272282,1,putative c-di-GMP phosphodiesterase PdeN
yejA,NP_416682.4,2272363,2274178,1,putative oligopeptide ABC transporter periplasmic binding protein
yejB,NP_416683.1,2274178,2275273,1,putative oligopeptide ABC transporter membrane subunit YejB
yejE,NP_416684.1,2275272,2276298,1,putative oligopeptide ABC transporter membrane subunit YejE
yejF,NP_416685.1,2276299,2277889,1,putative oligopeptide ABC transporter ATP binding subunit
yejG,NP_416686.1,2277892,2278237,-1,protein YejG
bcr,NP_416687.1,2278569,2279760,-1,multidrug efflux pump Bcr
rsuA,NP_416688.1,2279787,2280483,-1,16S rRNA pseudouridine(516) synthase
radD,NP_416689.1,2280631,2282392,1,putative DNA repair helicase RadD
rplY,NP_416690.1,2282516,2282801,1,50S ribosomal subunit protein L25
yejK,NP_416691.1,2282939,2283947,-1,nucleoid-associated protein YejK
yejL,NP_416692.1,2284128,2284356,1,DUF1414 domain-containing protein YejL
yejM,NP_416693.1,2284375,2286136,1,putative cardiolipin transport protein
yejO,N.A.,2290113,2288914,-1,adhesin-like autotransporter YejO
insH-8,NP_416696.1,2289064,2290081,-1,IS5 transposase and trans-activator
narP,NP_416697.1,2290499,2291147,1,DNA-binding transcriptional dual regulator NarP
ccmH,NP_416698.1,2291357,2292410,-1,holocytochrome c synthetase - thiol:disulfide oxidoreductase CcmH
ccmG,NP_416699.1,2292406,2292964,-1,holocytochrome c synthetase - thiol:disulfide oxidoreductase CcmG
ccmF,NP_416700.1,2292960,2294904,-1,holocytochrome c synthetase membrane subunit CcmF
ccmE,NP_416701.1,2294900,2295380,-1,periplasmic heme chaperone
ccmD,NP_416702.1,2295376,2295586,-1,heme trafficking system membrane protein CcmD
ccmC,NP_416703.1,2295582,2296320,-1,heme trafficking system membrane protein CcmC
ccmB,NP_416704.1,2296361,2297024,-1,heme trafficking system membrane protein CcmB
ccmA,NP_416705.2,2297020,2297644,-1,heme trafficking system ATP-binding protein
napC,NP_416706.1,2297656,2298259,-1,periplasmic nitrate reductase cytochrome c protein
napB,NP_416707.4,2298268,2298718,-1,periplasmic nitrate reductase cytochrome c550 protein
napH,NP_416708.1,2298714,2299578,-1,ferredoxin-type protein NapH
napG,NP_416709.1,2299564,2300260,-1,ferredoxin-type protein NapG
napA,NP_416710.1,2300266,2302753,-1,periplasmic nitrate reductase subunit NapA
napD,NP_416711.1,2302749,2303013,-1,NapA signal peptide-binding chaperone NapD
napF,NP_416712.1,2303002,2303497,-1,ferredoxin-type protein
yojO,YP_009518801.1,2303605,2303770,1,uncharacterized protein YojO
eco,NP_416713.1,2303904,2304393,1,serine protease inhibitor ecotin
mqo,NP_416714.1,2305107,2306754,-1,malate:quinone oxidoreductase
yojI,NP_416715.1,2306971,2308615,-1,ABC transporter family protein/microcin J25 efflux protein
alkB,NP_416716.1,2308690,2309341,-1,DNA oxidative demethylase
ada,NP_416717.1,2309340,2310405,-1,DNA-binding transcriptional dual regulator/DNA repair protein Ada
ftp,NP_416718.1,2310478,2311534,-1,FAD:protein FMN transferase
ompC,NP_416719.1,2311645,2312749,-1,outer membrane porin C
rcsD,NP_416720.1,2313487,2316160,1,RcsD phosphotransferase
rcsB,NP_416721.1,2316176,2316827,1,DNA-binding transcriptional activator RcsB
rcsC,NP_416722.2,2317026,2319876,-1,sensory histidine kinase RcsC
atoS,NP_416723.1,2320042,2321869,1,sensory histidine kinase AtoS
atoC,NP_416724.1,2321865,2323251,1,DNA-binding transcriptional activator/ornithine decarboxylase inhibitor AtoC
atoD,NP_416725.1,2323446,2324109,1,acetyl-CoA:acetoacetyl-CoA transferase subunit alpha
atoA,NP_416726.1,2324108,2324759,1,acetyl-CoA:acetoacetyl-CoA transferase subunit beta
atoE,NP_416727.1,2324755,2326078,1,short chain fatty acid transporter
atoB,NP_416728.1,2326108,2327293,1,acetyl-CoA acetyltransferase
yfaP,NP_416729.1,2327366,2328143,-1,DUF2135 domain-containing protein YfaP
yfaQ,NP_416730.1,2328147,2329797,-1,tandem DUF2300 domain-containing protein YfaQ
yfaS,N.A.,2329797,2334402,-1,putative macroglobulin family protein: N-terminal fragment
yfaT,NP_416732.4,2334335,2334959,-1,DUF1175 domain-containing protein YfaT
yfaA,NP_416733.4,2334955,2336644,-1,DUF2138 domain-containing protein YfaA
gyrA,NP_416734.1,2336792,2339420,-1,DNA gyrase subunit A
ubiG,NP_416735.1,2339566,2340289,1,bifunctional 3-demethylubiquinone-8 3-O-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase
yfaL,NP_416736.1,2340416,2344169,-1,putative autotransporter adhesin YfaL
ypaB,YP_009518802.1,2344593,2344737,-1,protein YpaB
nrdA,NP_416737.1,2344864,2347150,1,ribonucleoside-diphosphate reductase 1 subunit alpha
nrdB,NP_416738.1,2347383,2348514,1,ribonucleoside-diphosphate reductase 1 subunit beta
yfaE,NP_416739.1,2348513,2348768,1,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE
inaA,NP_416740.1,2348821,2349472,-1,putative lipopolysaccharide kinase InaA
yfaH,N.A.,2349686,2349893,1,putative uncharacterized protein YfaH
glpQ,NP_416742.1,2349934,2351011,-1,glycerophosphoryl diester phosphodiesterase
glpT,NP_416743.1,2351015,2352374,-1,sn-glycerol 3-phosphate:phosphate antiporter
glpA,NP_416744.1,2352646,2354275,1,anaerobic glycerol-3-phosphate dehydrogenase subunit A
glpB,NP_416745.1,2354264,2355524,1,anaerobic glycerol-3-phosphate dehydrogenase subunit B
glpC,NP_416746.1,2355520,2356711,1,anaerobic glycerol-3-phosphate dehydrogenase subunit C
rpnE,NP_416747.1,2356903,2357803,1,inactive recombination-promoting nuclease-like protein RpnE
ypaA,N.A.,2357815,2358001,1,protein YpaA
yfaU,NP_416748.1,2358041,2358845,-1,2-keto-3-deoxy-L-rhamnonate aldolase
yfaV,NP_416749.4,2358862,2360152,-1,putative transporter YfaV
rhmD,NP_416750.2,2360208,2361414,-1,L-rhamnonate dehydratase
yfaX,NP_416751.1,2361428,2362211,-1,putative DNA-binding transcriptional regulator YfaX
yfaY,NP_416752.1,2362430,2363633,-1,IPR008135 CinA family protein YfaY
yfaZ,NP_416753.4,2363732,2364275,-1,putative porin YfaZ
nudI,NP_416754.1,2364553,2364979,1,pyrimidine deoxynucleotide diphosphatase NudI
ais,NP_416755.1,2365017,2365620,-1,putative lipopolysaccharide core heptose(II)-phosphate phosphatase
arnB,NP_416756.6,2365909,2367067,1,UDP-4-amino-4-deoxy-L-arabinose aminotransferase
arnC,NP_416757.1,2367070,2368039,1,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
arnA,NP_416758.1,2368038,2370021,1,fused UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronate dehydrogenase
arnD,NP_416759.1,2370017,2370908,1,putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
arnT,NP_416760.1,2370907,2372560,1,lipid IVA 4-amino-4-deoxy-L-arabinosyltransferase
arnE,YP_588462.1,2372556,2372892,1,undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnE subunit
arnF,NP_416761.4,2372891,2373278,1,undecaprenyl-phosphate-alpha-L-Ara4N flippase - ArnF subunit
pmrD,NP_416762.2,2373271,2373538,-1,signal transduction protein PmrD
menE,NP_416763.1,2373647,2375003,-1,o-succinylbenzoate--CoA ligase
menC,NP_416764.1,2374999,2375962,-1,o-succinylbenzoate synthase
menB,NP_416765.1,2375961,2376819,-1,1:4-dihydroxy-2-naphthoyl-CoA synthase
menH,NP_416766.1,2376833,2377592,-1,2-succinyl-6-hydroxy-2: 4-cyclohexadiene-1-carboxylate synthase
menD,NP_416767.1,2377588,2379259,-1,2-succinyl-5-enolpyruvyl-6-hydroxy-3- cyclohexene-1-carboxylate synthase
menF,NP_416768.4,2379347,2380643,-1,isochorismate synthase MenF
elaB,NP_416769.1,2380721,2381027,-1,tail anchored inner membrane protein
elaA,NP_416770.1,2381081,2381543,-1,putative N-acetyltransferase ElaA
rbn,NP_416771.4,2381607,2382525,1,ribonuclease BN
elaD,NP_416772.1,2382712,2383924,1,protease ElaD
yfbK,NP_416773.1,2383994,2385722,-1,IPR002035/DUF3520 domain-containing protein YfbK
yfbL,NP_416774.2,2385859,2386831,1,putative peptidase YfbL
yfbM,NP_416775.1,2386933,2387437,1,DUF1877 domain-containing protein YfbM
yfbN,NP_416776.1,2387709,2388426,-1,uncharacterized protein YfbN
yfbO,NP_416777.2,2388634,2389057,1,uncharacterized protein YfbO
yfbP,NP_416778.2,2389115,2389964,1,uncharacterized protein YfbP
nuoN,NP_416779.2,2390047,2391505,-1,NADH:quinone oxidoreductase subunit N
nuoM,NP_416780.1,2391511,2393041,-1,NADH:quinone oxidoreductase subunit M
nuoL,NP_416781.1,2393204,2395046,-1,NADH:quinone oxidoreductase subunit L
nuoK,NP_416782.1,2395042,2395345,-1,NADH:quinone oxidoreductase subunit K
nuoJ,NP_416783.1,2395341,2395896,-1,NADH:quinone oxidoreductase subunit J
nuoI,NP_416784.1,2395907,2396450,-1,NADH:quinone oxidoreductase subunit I
nuoH,NP_416785.1,2396464,2397442,-1,NADH:quinone oxidoreductase subunit H
nuoG,NP_416786.4,2397438,2400165,-1,NADH:quinone oxidoreductase subunit G
nuoF,NP_416787.1,2400217,2401555,-1,NADH:quinone oxidoreductase subunit F
nuoE,NP_416788.1,2401551,2402052,-1,NADH:quinone oxidoreductase subunit E
nuoC,NP_416789.2,2402054,2403845,-1,NADH:quinone oxidoreductase subunit CD
nuoB,NP_416790.1,2403950,2404613,-1,NADH:quinone oxidoreductase subunit B
nuoA,NP_416791.3,2404628,2405072,-1,NADH:quinone oxidoreductase subunit A
lrhA,NP_416792.1,2405702,2406641,-1,DNA-binding transcriptional dual regulator LrhA
alaA,NP_416793.1,2407560,2408778,1,glutamate--pyruvate aminotransferase AlaA
yfbR,NP_416794.1,2408861,2409461,1,dCMP phosphohydrolase
yfbS,NP_416795.1,2409519,2411352,-1,putative transporter YfbS
hxpA,NP_416796.2,2411438,2412089,-1,hexitol phosphatase A
yfbU,NP_416797.2,2412099,2412594,-1,UPF0304 family protein YfbU
yfbV,NP_416798.1,2412676,2413132,-1,UPF0208 membrane protein YfbV
ackA,NP_416799.1,2413469,2414672,1,acetate kinase
pta,NP_416800.1,2414746,2416891,1,phosphate acetyltransferase
yfcC,NP_416801.2,2417080,2418601,1,putative transporter YfcC
yfcD,NP_416802.1,2418633,2419176,-1,putative Nudix hydrolase
yfcE,NP_416803.3,2419233,2419788,-1,phosphodiesterase YfcE
yfcF,NP_416804.1,2419840,2420485,-1,glutathione S-transferase YfcF
yfcG,NP_416805.1,2420620,2421268,1,disulfide reductase
folX,NP_416806.1,2421324,2421687,1,dihydroneopterin triphosphate 2'-epimerase
yfcH,NP_416807.1,2421707,2422601,1,putative NAD-dependent epimerase YfcH
rpnB,NP_416808.1,2422648,2423539,-1,recombination-promoting nuclease RpnB
hisP,NP_416809.1,2423735,2424509,-1,lysine/arginine/ornithine ABC transporter/histidine ABC transporter: ATP binding subunit
hisM,NP_416810.1,2424516,2425233,-1,lysine/arginine/ornithine ABC transporter/histidine ABC transporter: membrane subunit HisM
hisQ,NP_416811.1,2425229,2425916,-1,lysine/arginine/ornithine ABC transporter/histidine ABC transporter: membrane subunit HisQ
hisJ,NP_416812.1,2426005,2426788,-1,histidine ABC transporter periplasmic binding protein
argT,NP_416813.1,2427008,2427791,-1,lysine/arginine/ornithine ABC transporter periplasmic binding protein
ubiX,NP_416814.1,2428056,2428626,-1,flavin prenyltransferase
purF,NP_416815.1,2428720,2430238,-1,amidophosphoribosyltransferase
cvpA,NP_416816.1,2430274,2430763,-1,colicin V production protein
dedD,NP_416817.2,2431021,2431684,-1,cell division protein DedD
folC,NP_416818.1,2431673,2432942,-1,bifunctional folylpolyglutamate synthetase/dihydrofolate synthetase
accD,NP_416819.1,2433011,2433926,-1,acetyl-CoA carboxyltransferase subunit beta
dedA,NP_416820.1,2434081,2434741,-1,DedA family protein DedA
truA,NP_416821.1,2434823,2435636,-1,tRNA pseudouridine(38-40) synthase
usg,NP_416822.1,2435635,2436649,-1,putative semialdehyde dehydrogenase Usg
pdxB,NP_416823.1,2436714,2437851,-1,erythronate-4-phosphate dehydrogenase
flk,NP_416824.1,2437949,2438945,1,putative flagella assembly protein
yfcJ,NP_416825.1,2438941,2440120,-1,putative transporter YfcJ
fabB,NP_416826.1,2440384,2441605,-1,beta-ketoacyl-[acyl carrier protein] synthase I
mnmC,NP_416827.4,2441763,2443770,1,fused 5-methylaminomethyl-2-thiouridine-forming methyltransferase and FAD-dependent demodification enzyme
yfcL,NP_416828.1,2443890,2444169,-1,protein YfcL
epmC,NP_416829.1,2444202,2444751,-1,EF-P-Lys34 hydroxylase
yfcA,NP_416830.1,2444750,2445560,-1,conserved inner membrane protein YfcA
mepA,NP_416831.1,2445559,2446384,-1,peptidoglycan DD-endopeptidase/peptidoglycan LD-endopeptidase
aroC,NP_416832.1,2446387,2447473,-1,chorismate synthase
prmB,NP_416833.4,2447507,2448440,-1,50S ribosomal subunit protein L3 N(5)-glutamine methyltransferase
smrB,NP_416834.1,2448605,2449157,1,putative endonuclease SmrB
yfcO,NP_416835.2,2449227,2450049,-1,DUF2544 domain-containing protein YfcO
yfcP,NP_416836.1,2450050,2450590,-1,putative fimbrial protein YfcP
yfcQ,NP_416837.1,2450586,2451075,-1,putative fimbrial protein YfcQ
yfcR,NP_416838.1,2451071,2451584,-1,putative fimbrial protein YfcR
yfcS,NP_416839.1,2451583,2452336,-1,putative fimbrial chaperone YfcS
yfcU,N.A.,2452355,2455001,-1,putative outer membrane usher protein YfcU
yfcV,NP_416841.1,2455082,2455646,-1,putative fimbrial protein YfcV
sixA,NP_416842.1,2456326,2456812,-1,phosphohistidine phosphatase
fadJ,NP_416843.1,2457014,2459159,-1,3-hydroxyacyl-CoA dehydrogenase FadJ
fadI,NP_416844.1,2459158,2460469,-1,3-ketoacyl-CoA thiolase FadI
yfcZ,NP_416845.2,2460649,2460934,-1,DUF406 domain-containing protein YfcZ
fadL,NP_416846.2,2461305,2462646,1,long-chain fatty acid outer membrane channel/bacteriophage T2 receptor
yfdF,NP_416847.1,2463011,2464070,1,protein YfdF
mlaA,NP_416848.1,2464251,2465007,-1,intermembrane phospholipid transport system - outer membrane lipoprotein MlaA
yfdC,NP_416849.1,2465300,2466233,1,inner membrane protein YfdC
intS,NP_416850.1,2466544,2467702,1,CPS-53 (KpLE1) prophage; prophage CPS-53 integrase
yfdG,NP_416851.1,2467854,2468217,1,CPS-53 (KpLE1) prophage; putative bactoprenol-linked glucose translocase
yfdH,NP_416852.1,2468213,2469134,1,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase
yfdI,NP_416853.1,2469130,2470462,1,CPS-53 (KpLE1) prophage; serotype specific glucosyl transferase
yfdK,NP_416855.1,2471076,2471517,-1,CPS-53 (KpLE1) prophage; putative tail fiber assembly protein YfdK
yfdL,N.A.,2471543,2472062,-1,CPS-53 (KpLE1) prophage; putative uncharacterized protein YfdL
yfdM,YP_009518803.1,2472111,2472387,-1,CPS-53 (KpLE1) prophage; putative methyltransferase
yfdN,NP_416858.1,2472386,2472881,-1,CPS-53 (KpLE1) prophage; protein YzyA
yfdO,YP_009518804.1,2472877,2473246,-1,CPS-53 (KpLE1) prophage; putative defective phage replication protein O
yfdP,NP_416860.4,2473603,2473966,1,CPS-53 (KpLE1) prophage; protein YfdP
yfdQ,NP_416861.1,2474031,2474856,1,CPS-53 (KpLE1) prophage; protein YfdQ
yfdR,NP_416862.2,2474983,2475520,1,CPS-53 (KpLE1) prophage; 5'-deoxynucleotidase
yfdS,NP_416863.1,2475510,2475873,1,CPS-53 (KpLE1) prophage; protein YfdS
yfdT,NP_416864.1,2475872,2476178,1,CPS-53 (KpLE1) prophage; protein YfdT
ypdJ,YP_009518805.1,2476093,2476234,1,CPS-53 (KpLE1) prophage; putative uncharacterized protein YpdJ
torI,YP_588463.1,2476309,2476510,1,CPS-53 (KpLE1) prophage; prophage CPS-53 recombination directionality factor and response regulator inhibitor
dsdC,NP_416865.1,2476693,2477629,-1,DNA-binding transcriptional dual regulator DsdC
dsdX,NP_416866.1,2477846,2479184,1,D-serine transporter
dsdA,NP_416867.1,2479201,2480530,1,D-serine ammonia-lyase
emrY,NP_416868.1,2480637,2482176,-1,tripartite efflux pump membrane subunit EmrY
emrK,NP_416869.1,2482175,2483339,-1,tripartite efflux pump membrane fusion protein EmrK
evgA,NP_416870.1,2483754,2484369,1,DNA-binding transcriptional activator EvgA
evgS,NP_416871.1,2484373,2487967,1,sensory histidine kinase EvgS
yfdE,NP_416872.4,2488022,2489168,-1,acetyl-CoA:oxalate CoA-transferase
yfdV,NP_416873.1,2489241,2490186,-1,putative transport protein YfdV
oxc,NP_416874.1,2490255,2491950,-1,oxalyl-CoA decarboxylase
frc,NP_416875.1,2492003,2493254,-1,formyl-CoA transferase
yfdX,NP_416876.1,2493766,2494402,-1,protein YfdX
ypdI,NP_416877.1,2494697,2494973,1,colanic acid synthesis putative lipoprotein YpdI
yfdY,NP_416878.1,2495049,2495292,-1,DUF2545 domain-containing protein YfdY
lpxP,NP_416879.4,2495644,2496565,1,palmitoleoyl acyltransferase
ypdK,YP_002791250.1,2496920,2496992,1,putative membrane protein YpdK
alaC,NP_416880.1,2497056,2498295,-1,glutamate--pyruvate aminotransferase AlaC
ypdA,NP_416881.1,2498670,2500368,1,sensory histidine kinase YpdA
ypdB,NP_416882.1,2500382,2501117,1,DNA-binding transcriptional activator YpdB
ypdC,NP_416883.1,2501129,2501987,1,putative AraC-type DNA-binding transcriptional regulator YpdC
fryA,NP_416884.1,2501989,2504485,-1,putative PTS multiphosphoryl transfer protein FryA
ypdE,NP_416885.1,2504509,2505547,-1,broad-specificity exoaminopeptidase
ypdF,NP_416886.1,2505546,2506632,-1,aminopeptidase
fryC,NP_416887.1,2506646,2507894,-1,putative PTS enzyme IIC component FryC
fryB,NP_416888.1,2507915,2508242,-1,putative PTS enzyme IIB component FryB
glk,NP_416889.1,2508460,2509426,-1,glucokinase
yfeO,NP_416890.1,2509629,2510886,1,putative transport protein YfeO
ypeC,NP_416891.1,2511000,2511327,1,DUF2502 domain-containing protein YpeC
mntH,NP_416893.1,2511467,2512706,-1,Mn(2(+))/Fe(2(+)): H(+) symporter MntH
nupC,NP_416894.1,2513041,2514244,1,nucleoside:H(+) symporter NupC
insL-3,NP_416895.2,2514330,2515443,1,putative IS186/IS421 transposase
pdeA,NP_416896.4,2515642,2517832,-1,putative c-di-GMP phosphodiesterase PdeA
yfeC,NP_416897.2,2518466,2518811,1,putative DNA-binding transcriptional regulator YfeC
yfeD,NP_416898.3,2518812,2519205,1,putative DNA-binding transcriptional regulator YfeD
gltX,NP_416899.1,2519256,2520672,-1,glutamate--tRNA ligase
xapR,NP_416900.1,2521592,2522477,-1,DNA-binding transcriptional activator XapR
xapB,NP_416901.1,2522728,2523985,-1,xanthosine:H(+) symporter XapB
xapA,NP_416902.1,2524044,2524878,-1,xanthosine phosphorylase
yfeN,NP_416903.1,2525126,2525891,1,conserved outer membrane protein YfeN
yfeR,NP_416904.1,2525929,2526856,-1,putative LysR-type DNA-binding transcriptional regulator YfeR
yfeH,NP_416905.1,2526945,2527944,1,putative solute:Na(+) symporter
ypeB,YP_588464.1,2527940,2528159,-1,PF12843 family protein YpeB
ligA,NP_416906.1,2528160,2530176,-1,DNA ligase
zipA,NP_416907.1,2530246,2531233,-1,cell division protein ZipA
cysZ,NP_416908.1,2531462,2532224,1,sulfate:H(+) symporter
cysK,NP_416909.1,2532408,2533380,1,O-acetylserine sulfhydrylase A
ptsH,NP_416910.1,2533763,2534021,1,phosphocarrier protein HPr
ptsI,NP_416911.1,2534065,2535793,1,PTS enzyme I
crr,NP_416912.1,2535833,2536343,1,Enzyme IIA(Glc)
pdxK,NP_416913.1,2536385,2537237,-1,pyridoxal kinase I
yfeK,NP_416914.1,2537341,2537716,1,protein YfeK
yfeS,NP_416915.1,2537748,2538483,1,conserved protein YfeS
cysM,NP_416916.1,2538671,2539583,-1,cysteine synthase B
cysA,NP_416917.1,2539716,2540814,-1,sulfate/thiosulfate ABC transporter ATP binding subunit
cysW,YP_026168.2,2540803,2541679,-1,sulfate/thiosulfate ABC transporter inner membrane subunit CysW
cysU,NP_416919.1,2541678,2542512,-1,sulfate/thiosulfate ABC transporter inner membrane subunit CysU
cysP,NP_416920.1,2542511,2543528,-1,thiosulfate/sulfate ABC transporter periplasmic binding protein CysP
ucpA,NP_416921.4,2543831,2544623,-1,putative oxidoreductase
murR,NP_416922.1,2544751,2545609,-1,DNA-binding transcriptional dual regulator MurR
murQ,NP_416923.1,2545772,2546669,1,N-acetylmuramic acid 6-phosphate etherase
murP,NP_416924.1,2546672,2548097,1,N-acetylmuramic acid-specific PTS enzyme IICB component/anhydro-N-acetylmuramic acid transporter
yfeW,NP_416925.2,2548101,2549406,1,penicillin binding protein 4B
yfeX,NP_416926.4,2549645,2550545,-1,porphyrinogen peroxidase
yfeY,NP_416927.1,2550640,2551216,-1,DUF1131 domain-containing lipoprotein YfeY
yfeZ,NP_416928.4,2551276,2551726,-1,putative inner membrane protein
ypeA,NP_416929.4,2551712,2552138,-1,putative acetyltransferase YpeA
amiA,NP_416930.1,2552351,2553221,1,N-acetylmuramoyl-L-alanine amidase A
hemF,NP_416931.1,2553224,2554124,1,coproporphyrinogen III oxidase
eutR,NP_416932.1,2554129,2555182,-1,putative AraC-type transcriptional regulator EutR
eutK,NP_416933.4,2555227,2555728,-1,putative structural protein: ethanolamine utilization microcompartment
eutL,NP_416934.1,2555740,2556400,-1,putative structural protein: ethanolamine utilization microcompartment
eutC,NP_416935.1,2556409,2557297,-1,ethanolamine ammonia-lyase subunit beta
eutB,NP_416936.4,2557317,2558679,-1,ethanolamine ammonia-lyase subunit alpha
intZ,NP_416937.2,2558857,2560066,1,CPZ-55 prophage; putative phage integrase IntZ
yffL,NP_416938.1,2560256,2560898,1,CPZ-55 prophage; uncharacterized protein YffL
yffM,NP_416939.1,2561367,2561613,1,CPZ-55 prophage; uncharacterized protein YffM
yffN,NP_416940.2,2561624,2561993,1,CPZ-55 prophage; uncharacterized protein YffN
yffO,NP_416941.1,2562110,2562527,1,CPZ-55 prophage; uncharacterized protein YffO
yffP,NP_416942.1,2562523,2563117,1,CPZ-55 prophage; uncharacterized protein YffP
yffQ,NP_416943.2,2563591,2563969,1,CPZ-55 prophage; uncharacterized protein YffQ
yffR,NP_416944.1,2563979,2564372,1,CPZ-55 prophage; uncharacterized protein YffR
yffS,NP_416945.2,2564522,2565332,1,CPZ-55 prophage; uncharacterized protein YffS
eutA,NP_416946.1,2565480,2566884,-1,reactivating factor for ethanolamine ammonia-lyase EutBC
eutH,NP_416947.1,2566880,2568107,-1,putative inner membrane protein
eutG,NP_416948.4,2568323,2569511,-1,putative alcohol dehydrogenase in ethanolamine utilization
eutJ,NP_416949.1,2569500,2570337,-1,putative chaperonin: ethanolamine utilization protein
eutE,NP_416950.1,2570347,2571751,-1,putative aldehyde dehydrogenase: ethanolamine utilization protein
eutN,NP_416951.1,2571762,2572050,-1,putative carboxysome structural protein
eutM,NP_416952.2,2572156,2572450,-1,putative structural protein: ethanolamine utilization microcompartment
eutD,NP_416953.1,2572488,2573505,-1,phosphate acetyltransferase EutD
eutT,NP_416954.1,2573501,2574305,-1,putative ethanolamine utilization cobalamin adenosyltransferase
eutQ,NP_416955.1,2574301,2575003,-1,putative ethanolamine utilization protein EutQ
eutP,NP_416956.1,2574977,2575457,-1,putative ethanolamine utilization protein EutP with nucleoside triphosphate hydrolase domain
eutS,NP_416957.4,2575469,2575805,-1,putative structural protein: ethanolamine utilization microcompartment
maeB,NP_416958.1,2576097,2578377,-1,malate dehydrogenase
talA,NP_416959.1,2578665,2579616,1,transaldolase A
tktB,NP_416960.1,2579635,2581639,1,transketolase 2
ypfG,NP_416961.1,2581733,2582777,-1,DUF1176 domain-containing protein YpfG
nudK,NP_416962.1,2582902,2583478,-1,GDP-mannose hydrolase
aegA,NP_416963.1,2583545,2585525,-1,putative oxidoreductase Fe-S subunit AegA
narQ,NP_416964.1,2585730,2587431,1,sensory histidine kinase NarQ
acrD,NP_416965.1,2587594,2590708,1,multidrug efflux pump RND permease AcrD
ypfM,YP_001165325.1,2590806,2590866,-1,uncharacterized protein YpfM
yffB,NP_416966.1,2591246,2591603,1,putative reductase YffB
dapE,NP_416967.1,2591606,2592734,1,succinyl-diaminopimelate desuccinylase
ypfN,YP_588465.1,2592761,2592962,1,UPF0370 protein YpfN
ypfH,NP_416968.2,2593071,2593770,-1,esterase YpfH
tmcA,NP_416969.1,2593843,2595859,-1,tRNA(Met) cytidine acetyltransferase
ypfJ,NP_416970.1,2595873,2596737,-1,uncharacterized protein YpfJ
purC,NP_416971.1,2596904,2597618,-1,phosphoribosylaminoimidazole-succinocarboxamide synthase
bamC,NP_416972.4,2597830,2598865,-1,outer membrane protein assembly factor BamC
dapA,NP_416973.1,2598881,2599760,-1,4-hydroxy-tetrahydrodipicolinate synthase
gcvR,NP_416974.4,2599905,2600478,1,putative transcriptional regulator GcvR
bcp,NP_416975.1,2600477,2600948,1,thiol peroxidase
hyfA,NP_416976.4,2601200,2601818,1,hydrogenase 4 component A
hyfB,NP_416977.1,2601817,2603836,1,hydrogenase 4 component B
hyfC,NP_416978.4,2603846,2604794,1,hydrogenase 4 component C
hyfD,NP_416979.1,2604810,2606250,1,hydrogenase 4 component D
hyfE,NP_416980.1,2606261,2606912,1,hydrogenase 4 component E
hyfF,NP_416981.1,2606916,2608497,1,hydrogenase 4 component F
hyfG,NP_416982.1,2608486,2610154,1,hydrogenase 4 catalytic subunit HyfG
hyfH,NP_416983.1,2610163,2610709,1,hydrogenase 4 component H
hyfI,NP_416984.1,2610705,2611464,1,hydrogenase 4 catalytic subunit HyfI
hyfJ,NP_416985.4,2611456,2611870,1,putative hydrogenase 4 assembly protein
hyfR,NP_416986.4,2611899,2613912,1,DNA-binding transcriptional activator HyfR
focB,NP_416987.1,2613933,2614782,1,putative formate transporter
yfgO,NP_416988.1,2614819,2615881,-1,putative transporter YfgO
bepA,NP_416989.1,2616093,2617557,1,beta-barrel assembly-enhancing protease
yfgD,NP_416990.1,2617577,2617937,1,putative oxidoreductase YfgD
hda,NP_416991.2,2618074,2618776,-1,inibitor of reinitiation of DNA replication
uraA,NP_416992.1,2618870,2620160,-1,hypothetical protein
upp,NP_416993.2,2620245,2620872,-1,uracil phosphoribosyltransferase
purM,NP_416994.1,2621196,2622234,1,phosphoribosylformylglycinamide cyclo-ligase
purN,NP_416995.1,2622233,2622872,1,phosphoribosylglycinamide formyltransferase 1
ppk,NP_416996.1,2623043,2625110,1,polyphosphate kinase
ppx,NP_416997.1,2625114,2626656,1,exopolyphosphatase
pdeF,NP_416998.1,2626694,2628938,-1,cyclic di-GMP phosphodiesterase PdeF
yfgG,NP_416999.1,2629289,2629481,1,protein YfgG
